city,date,year,quarter,property_type,price_m2,avg_price_m2,med_price_m2,p75_price_m2,p25_price_m2
München,2020-10-01,2020,4,apartment,9300.0,18.86,18.5,21.07,16.11
München,2020-10-01,2020,4,apartment,9300.0,18.92,18.54,21.37,16.07
München,2021-01-01,2021,1,apartment,9500.0,18.84,18.56,21.12,16.080000000000002
München,2021-01-01,2021,1,apartment,9500.0,19.1,18.8,21.45,16.32
München,2021-01-01,2021,1,apartment,9500.0,19.16,18.650000000000002,21.47,16.47
München,2021-01-01,2021,1,apartment,9500.0,19.05,18.67,21.37,16.3
München,2021-04-01,2021,2,apartment,10000.0,18.91,18.490000000000002,21.28,16.13
München,2021-04-01,2021,2,apartment,10000.0,18.91,18.43,21.23,16.0
München,2021-04-01,2021,2,apartment,10000.0,19.02,18.59,21.43,16.09
München,2021-04-01,2021,2,apartment,10000.0,18.94,18.52,21.29,16.07
München,2021-07-01,2021,3,apartment,10100.0,19.17,18.89,21.57,16.4
München,2021-07-01,2021,3,apartment,10100.0,19.01,18.53,21.28,16.28
München,2021-07-01,2021,3,apartment,10100.0,19.05,18.96,21.67,16.06
München,2021-07-01,2021,3,apartment,10100.0,19.080000000000002,18.76,21.54,16.3
München,2021-10-01,2021,4,apartment,10300.0,19.240000000000002,18.75,21.79,16.25
München,2021-10-01,2021,4,apartment,10300.0,19.35,19.0,21.78,16.55
München,2021-10-01,2021,4,apartment,10300.0,19.38,18.88,21.62,16.67
München,2021-10-01,2021,4,apartment,10300.0,19.32,18.87,21.740000000000002,16.45
München,2022-01-01,2022,1,apartment,10300.0,19.39,19.07,21.82,16.53
München,2022-01-01,2022,1,apartment,10300.0,19.34,18.76,21.86,16.53
München,2022-01-01,2022,1,apartment,10300.0,19.57,19.150000000000002,22.25,16.79
München,2022-01-01,2022,1,apartment,10300.0,19.44,19.0,22.0,16.64
München,2022-04-01,2022,2,apartment,10400.0,19.46,19.3,22.07,16.52
München,2022-04-01,2022,2,apartment,10400.0,19.650000000000002,19.23,22.11,16.67
München,2022-04-01,2022,2,apartment,10400.0,19.85,19.61,22.39,16.89
München,2022-04-01,2022,2,apartment,10400.0,19.650000000000002,19.35,22.22,16.67
München,2022-07-01,2022,3,apartment,9900.0,19.82,19.34,22.51,16.88
München,2022-07-01,2022,3,apartment,9900.0,20.0,20.0,22.89,17.0
München,2022-07-01,2022,3,apartment,9900.0,19.69,19.46,22.39,16.75
München,2022-07-01,2022,3,apartment,9900.0,19.830000000000002,19.57,22.57,16.88
München,2022-10-01,2022,4,apartment,9300.0,19.84,19.52,22.34,17.080000000000002
München,2022-10-01,2022,4,apartment,9300.0,19.71,19.400000000000002,22.27,16.67
München,2022-10-01,2022,4,apartment,9300.0,20.23,20.0,23.0,17.27
München,2022-10-01,2022,4,apartment,9300.0,19.91,19.6,22.5,17.0
München,2023-01-01,2023,1,apartment,9000.0,20.41,20.03,22.91,17.28
München,2023-01-01,2023,1,apartment,9000.0,20.59,20.0,23.39,17.09
München,2023-01-01,2023,1,apartment,9000.0,20.85,20.080000000000002,23.51,17.43
München,2023-01-01,2023,1,apartment,9000.0,20.64,20.0,23.240000000000002,17.29
München,2023-04-01,2023,2,apartment,8900.0,20.89,20.5,23.54,17.98
München,2023-04-01,2023,2,apartment,8900.0,20.900000000000002,20.41,23.46,17.86
München,2023-04-01,2023,2,apartment,8900.0,20.64,20.0,23.29,17.55
München,2023-04-01,2023,2,apartment,8900.0,20.8,20.31,23.44,17.78
München,2023-07-01,2023,3,apartment,8600.0,20.98,20.29,23.67,17.81
München,2023-07-01,2023,3,apartment,8600.0,21.19,20.55,23.88,18.0
München,2023-07-01,2023,3,apartment,8600.0,21.17,20.580000000000002,24.04,17.86
München,2023-07-01,2023,3,apartment,8600.0,21.11,20.46,23.84,17.900000000000002
München,2023-10-01,2023,4,apartment,8500.0,21.14,20.81,24.0,17.94
München,2023-10-01,2023,4,apartment,8500.0,21.32,20.92,24.17,18.07
München,2023-10-01,2023,4,apartment,8500.0,21.400000000000002,20.98,24.51,18.0
München,2023-10-01,2023,4,apartment,8500.0,21.28,20.89,24.27,18.0
München,2024-01-01,2024,1,apartment,8500.0,21.990000000000002,21.48,25.0,18.52
München,2024-01-01,2024,1,apartment,8500.0,21.740000000000002,21.43,24.71,18.35
München,2024-01-01,2024,1,apartment,8500.0,21.94,21.59,24.78,18.81
München,2024-01-01,2024,1,apartment,8500.0,21.900000000000002,21.48,24.92,18.56
München,2024-04-01,2024,2,apartment,8600.0,21.95,21.5,24.900000000000002,18.55
München,2024-04-01,2024,2,apartment,8600.0,22.150000000000002,21.67,25.0,18.86
München,2024-04-01,2024,2,apartment,8600.0,22.01,21.6,24.57,18.75
München,2024-04-01,2024,2,apartment,8600.0,22.03,21.55,24.82,18.740000000000002
München,2024-07-01,2024,3,apartment,8600.0,21.73,21.26,24.490000000000002,18.64
München,2024-07-01,2024,3,apartment,8600.0,21.93,21.43,24.93,18.52
München,2024-07-01,2024,3,apartment,8600.0,22.2,21.740000000000002,25.0,18.87
München,2024-07-01,2024,3,apartment,8600.0,21.94,21.47,24.78,18.68
München,2024-10-01,2024,4,apartment,8700.0,22.080000000000002,21.52,25.0,18.73
München,2024-10-01,2024,4,apartment,8700.0,21.84,21.47,25.0,18.46
München,2024-10-01,2024,4,apartment,8700.0,22.580000000000002,22.07,25.69,19.150000000000002
München,2024-10-01,2024,4,apartment,8700.0,22.14,21.67,25.04,18.75
Kreis Mettmann,2005-01-01,2005,1,single_family,2100.0,,,,
Kreis Mettmann,2005-04-01,2005,2,single_family,2000.0,,,,
Kreis Mettmann,2005-07-01,2005,3,single_family,2000.0,,,,
Kreis Mettmann,2005-10-01,2005,4,single_family,2000.0,,,,
Kreis Mettmann,2006-01-01,2006,1,single_family,2100.0,,,,
Kreis Mettmann,2006-04-01,2006,2,single_family,2000.0,,,,
Kreis Mettmann,2006-07-01,2006,3,single_family,2000.0,,,,
Kreis Mettmann,2006-10-01,2006,4,single_family,2000.0,,,,
Kreis Mettmann,2007-01-01,2007,1,single_family,2000.0,,,,
Kreis Mettmann,2007-04-01,2007,2,single_family,1900.0,,,,
Kreis Mettmann,2007-07-01,2007,3,single_family,2000.0,,,,
Kreis Mettmann,2007-10-01,2007,4,single_family,2000.0,,,,
Kreis Mettmann,2008-01-01,2008,1,single_family,1900.0,,,,
Kreis Mettmann,2008-04-01,2008,2,single_family,2000.0,,,,
Kreis Mettmann,2008-07-01,2008,3,single_family,2000.0,,,,
Kreis Mettmann,2008-10-01,2008,4,single_family,1800.0,,,,
Kreis Mettmann,2009-01-01,2009,1,single_family,1900.0,,,,
Kreis Mettmann,2009-04-01,2009,2,single_family,1900.0,,,,
Kreis Mettmann,2009-07-01,2009,3,single_family,1900.0,,,,
Kreis Mettmann,2009-10-01,2009,4,single_family,1900.0,,,,
Kreis Mettmann,2010-01-01,2010,1,single_family,1900.0,,,,
Kreis Mettmann,2010-04-01,2010,2,single_family,2000.0,,,,
Kreis Mettmann,2010-07-01,2010,3,single_family,2000.0,,,,
Kreis Mettmann,2010-10-01,2010,4,single_family,1900.0,,,,
Kreis Mettmann,2011-01-01,2011,1,single_family,2000.0,,,,
Kreis Mettmann,2011-04-01,2011,2,single_family,2000.0,,,,
Kreis Mettmann,2011-07-01,2011,3,single_family,2000.0,,,,
Kreis Mettmann,2011-10-01,2011,4,single_family,2000.0,,,,
Kreis Mettmann,2012-01-01,2012,1,single_family,2000.0,6.92,6.87,7.63,6.0
Kreis Mettmann,2012-01-01,2012,1,single_family,2000.0,6.83,6.78,7.61,5.96
Kreis Mettmann,2012-01-01,2012,1,single_family,2000.0,6.8100000000000005,6.8,7.640000000000001,6.0
Kreis Mettmann,2012-01-01,2012,1,single_family,2000.0,6.8500000000000005,6.8100000000000005,7.63,6.0
Kreis Mettmann,2012-04-01,2012,2,single_family,2100.0,6.96,6.88,7.78,6.140000000000001
Kreis Mettmann,2012-04-01,2012,2,single_family,2100.0,6.8100000000000005,6.8100000000000005,7.58,6.0
Kreis Mettmann,2012-04-01,2012,2,single_family,2100.0,6.83,6.8100000000000005,7.63,5.94
Kreis Mettmann,2012-04-01,2012,2,single_family,2100.0,6.88,6.83,7.67,6.0
Kreis Mettmann,2012-07-01,2012,3,single_family,2100.0,6.86,6.86,7.640000000000001,6.0
Kreis Mettmann,2012-07-01,2012,3,single_family,2100.0,6.86,6.9,7.5600000000000005,6.1000000000000005
Kreis Mettmann,2012-07-01,2012,3,single_family,2100.0,6.91,6.86,7.76,6.0
Kreis Mettmann,2012-07-01,2012,3,single_family,2100.0,6.87,6.86,7.66,6.0
Kreis Mettmann,2012-10-01,2012,4,single_family,2100.0,6.9,6.92,7.7700000000000005,5.97
Kreis Mettmann,2012-10-01,2012,4,single_family,2100.0,6.97,6.99,7.73,6.0
Kreis Mettmann,2012-10-01,2012,4,single_family,2100.0,7.03,6.98,7.930000000000001,6.0600000000000005
Kreis Mettmann,2012-10-01,2012,4,single_family,2100.0,6.96,6.95,7.78,6.0
Kreis Mettmann,2013-01-01,2013,1,single_family,2100.0,7.04,6.97,7.9,6.2
Kreis Mettmann,2013-01-01,2013,1,single_family,2100.0,6.96,6.92,7.79,6.03
Kreis Mettmann,2013-01-01,2013,1,single_family,2100.0,7.04,7.01,7.8,6.15
Kreis Mettmann,2013-01-01,2013,1,single_family,2100.0,7.01,7.0,7.8,6.13
Kreis Mettmann,2013-04-01,2013,2,single_family,2200.0,7.0200000000000005,7.0,7.890000000000001,6.0
Kreis Mettmann,2013-04-01,2013,2,single_family,2200.0,6.94,6.92,7.87,5.98
Kreis Mettmann,2013-04-01,2013,2,single_family,2200.0,6.91,6.99,7.67,6.1000000000000005
Kreis Mettmann,2013-04-01,2013,2,single_family,2200.0,6.96,6.98,7.82,6.01
Kreis Mettmann,2013-07-01,2013,3,single_family,2200.0,6.91,6.96,7.7700000000000005,6.0
Kreis Mettmann,2013-07-01,2013,3,single_family,2200.0,6.78,6.73,7.76,5.71
Kreis Mettmann,2013-07-01,2013,3,single_family,2200.0,6.91,6.7700000000000005,7.68,6.0
Kreis Mettmann,2013-07-01,2013,3,single_family,2200.0,6.88,6.84,7.74,5.94
Kreis Mettmann,2013-10-01,2013,4,single_family,2300.0,7.07,7.0,8.0,6.25
Kreis Mettmann,2013-10-01,2013,4,single_family,2300.0,7.09,7.1000000000000005,8.0,6.0200000000000005
Kreis Mettmann,2013-10-01,2013,4,single_family,2300.0,7.05,7.08,7.930000000000001,6.11
Kreis Mettmann,2013-10-01,2013,4,single_family,2300.0,7.07,7.04,7.98,6.140000000000001
Kreis Mettmann,2014-01-01,2014,1,single_family,2200.0,7.08,7.01,7.87,6.17
Kreis Mettmann,2014-01-01,2014,1,single_family,2200.0,7.05,7.0200000000000005,7.87,6.13
Kreis Mettmann,2014-01-01,2014,1,single_family,2200.0,7.1000000000000005,7.0200000000000005,8.0,6.1000000000000005
Kreis Mettmann,2014-01-01,2014,1,single_family,2200.0,7.07,7.0200000000000005,7.91,6.12
Kreis Mettmann,2014-04-01,2014,2,single_family,2300.0,7.15,7.13,8.0,6.2700000000000005
Kreis Mettmann,2014-04-01,2014,2,single_family,2300.0,7.2,7.08,8.09,6.29
Kreis Mettmann,2014-04-01,2014,2,single_family,2300.0,7.03,7.0,7.92,6.0600000000000005
Kreis Mettmann,2014-04-01,2014,2,single_family,2300.0,7.13,7.05,8.0,6.19
Kreis Mettmann,2014-07-01,2014,3,single_family,2300.0,7.11,7.0600000000000005,8.0,6.11
Kreis Mettmann,2014-07-01,2014,3,single_family,2300.0,7.15,7.05,8.0,6.22
Kreis Mettmann,2014-07-01,2014,3,single_family,2300.0,7.07,7.0,7.95,6.15
Kreis Mettmann,2014-07-01,2014,3,single_family,2300.0,7.11,7.04,8.0,6.140000000000001
Kreis Mettmann,2014-10-01,2014,4,single_family,2400.0,7.04,7.0,7.86,6.08
Kreis Mettmann,2014-10-01,2014,4,single_family,2400.0,7.28,7.25,8.040000000000001,6.3500000000000005
Kreis Mettmann,2014-10-01,2014,4,single_family,2400.0,7.140000000000001,7.11,8.0,6.23
Kreis Mettmann,2014-10-01,2014,4,single_family,2400.0,7.15,7.13,8.0,6.19
Kreis Mettmann,2015-01-01,2015,1,single_family,2300.0,7.15,7.11,8.0,6.12
Kreis Mettmann,2015-01-01,2015,1,single_family,2300.0,7.24,7.24,8.07,6.390000000000001
Kreis Mettmann,2015-01-01,2015,1,single_family,2300.0,7.22,7.21,8.06,6.3100000000000005
Kreis Mettmann,2015-01-01,2015,1,single_family,2300.0,7.2,7.17,8.02,6.29
Kreis Mettmann,2015-04-01,2015,2,single_family,2400.0,7.41,7.4,8.32,6.5
Kreis Mettmann,2015-04-01,2015,2,single_family,2400.0,7.3100000000000005,7.3,8.13,6.5
Kreis Mettmann,2015-04-01,2015,2,single_family,2400.0,7.22,7.1000000000000005,8.11,6.23
Kreis Mettmann,2015-04-01,2015,2,single_family,2400.0,7.3100000000000005,7.3,8.19,6.45
Kreis Mettmann,2015-07-01,2015,3,single_family,2400.0,7.11,7.01,8.0,6.01
Kreis Mettmann,2015-07-01,2015,3,single_family,2400.0,7.09,7.09,8.0,6.15
Kreis Mettmann,2015-07-01,2015,3,single_family,2400.0,7.25,7.23,8.17,6.16
Kreis Mettmann,2015-07-01,2015,3,single_family,2400.0,7.15,7.1000000000000005,8.01,6.1000000000000005
Kreis Mettmann,2015-10-01,2015,4,single_family,2500.0,7.01,7.0,7.95,6.01
Kreis Mettmann,2015-10-01,2015,4,single_family,2500.0,7.19,7.2700000000000005,8.0,6.18
Kreis Mettmann,2015-10-01,2015,4,single_family,2500.0,7.2700000000000005,7.3100000000000005,8.19,6.2700000000000005
Kreis Mettmann,2015-10-01,2015,4,single_family,2500.0,7.15,7.18,8.01,6.15
Kreis Mettmann,2016-01-01,2016,1,single_family,2400.0,7.38,7.37,8.25,6.32
Kreis Mettmann,2016-01-01,2016,1,single_family,2400.0,7.390000000000001,7.28,8.28,6.2700000000000005
Kreis Mettmann,2016-01-01,2016,1,single_family,2400.0,7.3500000000000005,7.25,8.33,6.18
Kreis Mettmann,2016-01-01,2016,1,single_family,2400.0,7.37,7.3,8.28,6.2700000000000005
Kreis Mettmann,2016-04-01,2016,2,single_family,2500.0,7.4,7.37,8.34,6.28
Kreis Mettmann,2016-04-01,2016,2,single_family,2500.0,7.4,7.42,8.2,6.28
Kreis Mettmann,2016-04-01,2016,2,single_family,2500.0,7.51,7.5,8.370000000000001,6.48
Kreis Mettmann,2016-04-01,2016,2,single_family,2500.0,7.44,7.44,8.290000000000001,6.36
Kreis Mettmann,2016-07-01,2016,3,single_family,2500.0,7.37,7.45,8.24,6.3
Kreis Mettmann,2016-07-01,2016,3,single_family,2500.0,7.28,7.17,8.13,6.22
Kreis Mettmann,2016-07-01,2016,3,single_family,2500.0,7.51,7.45,8.370000000000001,6.61
Kreis Mettmann,2016-07-01,2016,3,single_family,2500.0,7.38,7.3500000000000005,8.24,6.4
Kreis Mettmann,2016-10-01,2016,4,single_family,2500.0,7.5,7.5,8.49,6.5
Kreis Mettmann,2016-10-01,2016,4,single_family,2500.0,7.53,7.47,8.43,6.5
Kreis Mettmann,2016-10-01,2016,4,single_family,2500.0,7.5,7.49,8.5,6.36
Kreis Mettmann,2016-10-01,2016,4,single_family,2500.0,7.51,7.5,8.46,6.47
Kreis Mettmann,2017-01-01,2017,1,single_family,2600.0,7.66,7.66,8.5,6.67
Kreis Mettmann,2017-01-01,2017,1,single_family,2600.0,7.47,7.49,8.43,6.390000000000001
Kreis Mettmann,2017-01-01,2017,1,single_family,2600.0,7.61,7.62,8.540000000000001,6.58
Kreis Mettmann,2017-01-01,2017,1,single_family,2600.0,7.58,7.6000000000000005,8.5,6.55
Kreis Mettmann,2017-04-01,2017,2,single_family,2800.0,7.5600000000000005,7.5,8.48,6.5200000000000005
Kreis Mettmann,2017-04-01,2017,2,single_family,2800.0,7.66,7.55,8.57,6.66
Kreis Mettmann,2017-04-01,2017,2,single_family,2800.0,7.5,7.5,8.48,6.4
Kreis Mettmann,2017-04-01,2017,2,single_family,2800.0,7.58,7.5,8.5,6.5
Kreis Mettmann,2017-07-01,2017,3,single_family,2700.0,7.69,7.7,8.56,6.72
Kreis Mettmann,2017-07-01,2017,3,single_family,2700.0,7.59,7.67,8.5,6.5
Kreis Mettmann,2017-07-01,2017,3,single_family,2700.0,7.67,7.5600000000000005,8.68,6.54
Kreis Mettmann,2017-07-01,2017,3,single_family,2700.0,7.65,7.640000000000001,8.57,6.5600000000000005
Kreis Mettmann,2017-10-01,2017,4,single_family,2800.0,7.73,7.66,8.63,6.67
Kreis Mettmann,2017-10-01,2017,4,single_family,2800.0,7.65,7.68,8.58,6.55
Kreis Mettmann,2017-10-01,2017,4,single_family,2800.0,7.8,7.8500000000000005,8.71,6.9
Kreis Mettmann,2017-10-01,2017,4,single_family,2800.0,7.72,7.73,8.620000000000001,6.69
Kreis Mettmann,2018-01-01,2018,1,single_family,2700.0,7.7700000000000005,7.87,8.76,6.7
Kreis Mettmann,2018-01-01,2018,1,single_family,2700.0,7.82,7.88,8.83,6.7
Kreis Mettmann,2018-01-01,2018,1,single_family,2700.0,7.87,7.91,8.75,6.82
Kreis Mettmann,2018-01-01,2018,1,single_family,2700.0,7.82,7.88,8.8,6.75
Kreis Mettmann,2018-04-01,2018,2,single_family,2900.0,7.98,7.94,9.0,6.8500000000000005
Kreis Mettmann,2018-04-01,2018,2,single_family,2900.0,7.97,7.95,8.98,6.94
Kreis Mettmann,2018-04-01,2018,2,single_family,2900.0,7.99,8.0,9.02,6.73
Kreis Mettmann,2018-04-01,2018,2,single_family,2900.0,7.98,7.95,9.0,6.82
Kreis Mettmann,2018-07-01,2018,3,single_family,2900.0,7.890000000000001,7.890000000000001,8.97,6.7
Kreis Mettmann,2018-07-01,2018,3,single_family,2900.0,7.84,7.92,8.84,6.71
Kreis Mettmann,2018-07-01,2018,3,single_family,2900.0,7.83,7.7,9.0,6.67
Kreis Mettmann,2018-07-01,2018,3,single_family,2900.0,7.8500000000000005,7.87,8.94,6.7
Kreis Mettmann,2018-10-01,2018,4,single_family,2900.0,8.06,8.02,9.03,6.94
Kreis Mettmann,2018-10-01,2018,4,single_family,2900.0,8.120000000000001,8.19,9.03,6.97
Kreis Mettmann,2018-10-01,2018,4,single_family,2900.0,8.11,8.16,9.0,7.05
Kreis Mettmann,2018-10-01,2018,4,single_family,2900.0,8.1,8.1,9.0,6.98
Kreis Mettmann,2019-01-01,2019,1,single_family,2800.0,8.11,8.17,9.15,6.9
Kreis Mettmann,2019-01-01,2019,1,single_family,2800.0,8.11,8.08,9.03,7.03
Kreis Mettmann,2019-01-01,2019,1,single_family,2800.0,8.14,8.0,9.15,7.0
Kreis Mettmann,2019-01-01,2019,1,single_family,2800.0,8.120000000000001,8.07,9.14,7.0
Kreis Mettmann,2019-04-01,2019,2,single_family,3200.0,8.38,8.4,9.4,7.29
Kreis Mettmann,2019-04-01,2019,2,single_family,3200.0,8.09,8.0,9.01,6.98
Kreis Mettmann,2019-04-01,2019,2,single_family,3200.0,8.2,8.21,9.1,7.0
Kreis Mettmann,2019-04-01,2019,2,single_family,3200.0,8.23,8.21,9.24,7.09
Kreis Mettmann,2019-07-01,2019,3,single_family,3300.0,8.24,8.18,9.36,7.0
Kreis Mettmann,2019-07-01,2019,3,single_family,3300.0,8.15,8.02,9.33,7.04
Kreis Mettmann,2019-07-01,2019,3,single_family,3300.0,8.040000000000001,7.99,9.09,6.84
Kreis Mettmann,2019-07-01,2019,3,single_family,3300.0,8.15,8.040000000000001,9.31,6.99
Kreis Mettmann,2019-10-01,2019,4,single_family,3300.0,8.16,8.17,9.15,7.140000000000001
Kreis Mettmann,2019-10-01,2019,4,single_family,3300.0,8.15,8.08,9.21,7.03
Kreis Mettmann,2019-10-01,2019,4,single_family,3300.0,8.21,8.19,9.13,7.0
Kreis Mettmann,2019-10-01,2019,4,single_family,3300.0,8.17,8.14,9.15,7.0600000000000005
Kreis Mettmann,2020-01-01,2020,1,single_family,3300.0,8.28,8.25,9.36,7.21
Kreis Mettmann,2020-01-01,2020,1,single_family,3300.0,8.290000000000001,8.18,9.43,7.0600000000000005
Kreis Mettmann,2020-01-01,2020,1,single_family,3300.0,8.38,8.33,9.5,7.17
Kreis Mettmann,2020-01-01,2020,1,single_family,3300.0,8.32,8.24,9.47,7.13
Kreis Mettmann,2020-04-01,2020,2,single_family,3300.0,8.55,8.5,9.65,7.5
Kreis Mettmann,2020-04-01,2020,2,single_family,3300.0,8.34,8.290000000000001,9.290000000000001,7.2
Kreis Mettmann,2020-04-01,2020,2,single_family,3300.0,8.38,8.2,9.42,7.33
Kreis Mettmann,2020-04-01,2020,2,single_family,3300.0,8.42,8.33,9.5,7.34
Kreis Mettmann,2020-07-01,2020,3,single_family,3600.0,8.35,8.33,9.5,7.2
Kreis Mettmann,2020-07-01,2020,3,single_family,3600.0,8.3,8.31,9.3,7.15
Kreis Mettmann,2020-07-01,2020,3,single_family,3600.0,8.43,8.45,9.58,7.18
Kreis Mettmann,2020-07-01,2020,3,single_family,3600.0,8.36,8.38,9.5,7.17
Kreis Mettmann,2020-10-01,2020,4,single_family,3700.0,8.47,8.48,9.48,7.32
Kreis Mettmann,2020-10-01,2020,4,single_family,3700.0,8.46,8.5,9.53,7.23
Kreis Mettmann,2020-10-01,2020,4,single_family,3700.0,8.48,8.33,9.66,7.15
Kreis Mettmann,2020-10-01,2020,4,single_family,3700.0,8.47,8.47,9.540000000000001,7.22
Kreis Mettmann,2021-01-01,2021,1,single_family,3800.0,8.63,8.73,9.84,7.4
Kreis Mettmann,2021-01-01,2021,1,single_family,3800.0,8.63,8.5,9.69,7.3500000000000005
Kreis Mettmann,2021-01-01,2021,1,single_family,3800.0,8.56,8.52,9.72,7.25
Kreis Mettmann,2021-01-01,2021,1,single_family,3800.0,8.6,8.540000000000001,9.73,7.32
Kreis Mettmann,2021-04-01,2021,2,single_family,3900.0,8.65,8.76,9.83,7.45
Kreis Mettmann,2021-04-01,2021,2,single_family,3900.0,8.76,8.63,10.0,7.43
Kreis Mettmann,2021-04-01,2021,2,single_family,3900.0,8.78,8.83,9.83,7.55
Kreis Mettmann,2021-04-01,2021,2,single_family,3900.0,8.73,8.75,9.89,7.5
Kreis Mettmann,2021-07-01,2021,3,single_family,3800.0,8.700000000000001,8.71,9.76,7.5
Kreis Mettmann,2021-07-01,2021,3,single_family,3800.0,8.74,8.72,9.63,7.58
Kreis Mettmann,2021-07-01,2021,3,single_family,3800.0,8.870000000000001,8.92,10.0,7.7
Kreis Mettmann,2021-07-01,2021,3,single_family,3800.0,8.77,8.78,9.86,7.57
Kreis Mettmann,2021-10-01,2021,4,single_family,4000.0,8.82,8.84,10.0,7.66
Kreis Mettmann,2021-10-01,2021,4,single_family,4000.0,8.88,8.9,10.0,7.6000000000000005
Kreis Mettmann,2021-10-01,2021,4,single_family,4000.0,8.96,8.98,10.01,7.72
Kreis Mettmann,2021-10-01,2021,4,single_family,4000.0,8.88,8.89,10.0,7.640000000000001
Kreis Mettmann,2022-01-01,2022,1,single_family,4300.0,9.11,9.08,10.200000000000001,7.73
Kreis Mettmann,2022-01-01,2022,1,single_family,4300.0,9.06,9.09,10.0,7.97
Kreis Mettmann,2022-01-01,2022,1,single_family,4300.0,9.14,9.26,10.0,7.9
Kreis Mettmann,2022-01-01,2022,1,single_family,4300.0,9.1,9.16,10.0,7.84
Kreis Mettmann,2022-04-01,2022,2,single_family,4200.0,9.19,9.11,10.17,8.0
Kreis Mettmann,2022-04-01,2022,2,single_family,4200.0,9.370000000000001,9.38,10.540000000000001,8.05
Kreis Mettmann,2022-04-01,2022,2,single_family,4200.0,9.4,9.38,10.5,8.28
Kreis Mettmann,2022-04-01,2022,2,single_family,4200.0,9.32,9.290000000000001,10.44,8.08
Kreis Mettmann,2022-07-01,2022,3,single_family,4100.0,8.99,8.99,10.0,7.71
Kreis Mettmann,2022-07-01,2022,3,single_family,4100.0,9.38,9.450000000000001,10.52,8.16
Kreis Mettmann,2022-07-01,2022,3,single_family,4100.0,9.33,9.39,10.540000000000001,8.02
Kreis Mettmann,2022-07-01,2022,3,single_family,4100.0,9.22,9.21,10.33,8.0
Kreis Mettmann,2022-10-01,2022,4,single_family,4000.0,9.290000000000001,9.32,10.23,8.0
Kreis Mettmann,2022-10-01,2022,4,single_family,4000.0,9.43,9.53,10.700000000000001,8.0
Kreis Mettmann,2022-10-01,2022,4,single_family,4000.0,9.41,9.51,10.67,8.15
Kreis Mettmann,2022-10-01,2022,4,single_family,4000.0,9.38,9.450000000000001,10.5,8.03
Kreis Mettmann,2023-01-01,2023,1,single_family,3600.0,9.41,9.5,10.46,7.930000000000001
Kreis Mettmann,2023-01-01,2023,1,single_family,3600.0,9.48,9.46,10.71,8.26
Kreis Mettmann,2023-01-01,2023,1,single_family,3600.0,9.48,9.47,10.53,8.08
Kreis Mettmann,2023-01-01,2023,1,single_family,3600.0,9.46,9.47,10.53,8.02
Kreis Mettmann,2023-04-01,2023,2,single_family,3600.0,9.540000000000001,9.5,10.52,8.46
Kreis Mettmann,2023-04-01,2023,2,single_family,3600.0,9.8,9.77,10.97,8.5
Kreis Mettmann,2023-04-01,2023,2,single_family,3600.0,9.66,9.63,11.0,8.16
Kreis Mettmann,2023-04-01,2023,2,single_family,3600.0,9.67,9.64,10.84,8.36
Kreis Mettmann,2023-07-01,2023,3,single_family,3500.0,9.81,9.76,11.0,8.5
Kreis Mettmann,2023-07-01,2023,3,single_family,3500.0,9.74,9.8,11.0,8.38
Kreis Mettmann,2023-07-01,2023,3,single_family,3500.0,9.93,9.9,11.11,8.6
Kreis Mettmann,2023-07-01,2023,3,single_family,3500.0,9.83,9.83,11.03,8.5
Kreis Mettmann,2023-10-01,2023,4,single_family,3400.0,9.82,9.86,11.18,8.23
Kreis Mettmann,2023-10-01,2023,4,single_family,3400.0,10.17,10.0,11.3,8.83
Kreis Mettmann,2023-10-01,2023,4,single_family,3400.0,10.09,10.0,11.59,8.52
Kreis Mettmann,2023-10-01,2023,4,single_family,3400.0,10.03,10.0,11.36,8.51
Kreis Mettmann,2024-01-01,2024,1,single_family,3400.0,10.16,10.08,11.19,8.96
Kreis Mettmann,2024-01-01,2024,1,single_family,3400.0,10.15,10.0,11.38,8.72
Kreis Mettmann,2024-01-01,2024,1,single_family,3400.0,10.120000000000001,10.0,11.39,8.6
Kreis Mettmann,2024-01-01,2024,1,single_family,3400.0,10.14,10.0,11.28,8.81
Kreis Mettmann,2024-04-01,2024,2,single_family,3500.0,10.22,10.0,11.41,8.98
Kreis Mettmann,2024-04-01,2024,2,single_family,3500.0,10.0,9.99,11.21,8.59
Kreis Mettmann,2024-04-01,2024,2,single_family,3500.0,10.16,10.0,11.39,8.8
Kreis Mettmann,2024-04-01,2024,2,single_family,3500.0,10.13,10.0,11.35,8.83
Kreis Mettmann,2024-07-01,2024,3,single_family,3500.0,10.13,10.13,11.43,8.73
Kreis Mettmann,2024-07-01,2024,3,single_family,3500.0,10.19,10.0,11.620000000000001,9.0
Kreis Mettmann,2024-07-01,2024,3,single_family,3500.0,9.99,10.0,11.25,8.65
Kreis Mettmann,2024-07-01,2024,3,single_family,3500.0,10.09,10.0,11.42,8.78
Kreis Mettmann,2024-10-01,2024,4,single_family,3700.0,10.290000000000001,10.21,11.44,9.0
Kreis Mettmann,2024-10-01,2024,4,single_family,3700.0,10.17,10.0,11.450000000000001,8.8
Kreis Mettmann,2024-10-01,2024,4,single_family,3700.0,10.39,10.42,11.75,8.89
Kreis Mettmann,2024-10-01,2024,4,single_family,3700.0,10.27,10.21,11.51,8.9
Kreis Mettmann,2005-01-01,2005,1,apartment,1500.0,,,,
