year,quarter,city,Index,avg_price_sqm,med_price_sqm,p75_price_sqm,p25_price_sqm,date
2014,4,Nürnberg,97.73584747314453,8.34,8.08,9.200000000000001,7.26,2014-10-01
2014,4,Potsdam,99.16209411621094,8.4,8.38,9.700000000000001,7.19,2014-10-01
2014,4,Rhein-Erft-Kreis,98.8226089477539,7.62,7.53,8.64,6.55,2014-10-01
2014,4,Stuttgart,99.3321533203125,10.59,10.26,11.78,9.290000000000001,2014-10-01
2014,4,Wiesbaden,100.42471313476562,9.540000000000001,9.25,10.33,8.39,2014-10-01
2014,4,Wuppertal,99.56973266601562,5.82,5.6000000000000005,6.25,5.13,2014-10-01
2014,4,Aachen,98.27429962158203,7.88,7.75,9.0,6.54,2014-10-01
2014,4,Augsburg,95.76690673828125,8.05,8.01,8.91,7.22,2014-10-01
2014,4,Berlin,98.3263168334961,8.59,8.24,10.0,7.0,2014-10-01
2014,4,Bielefeld,98.71855163574219,6.43,6.22,7.09,5.53,2014-10-01
2014,4,Bocholt,102.05545806884766,6.57,6.5,7.28,5.9,2014-10-01
2014,4,Bochum,98.89466094970703,5.98,5.8100000000000005,6.53,5.29,2014-10-01
2014,4,Bonn,98.853759765625,8.99,8.790000000000001,10.0,7.78,2014-10-01
2014,4,Braunschweig,97.57086944580078,7.37,7.0600000000000005,8.22,6.25,2014-10-01
2014,4,Bremen,99.46529388427734,7.3500000000000005,7.11,8.33,6.19,2014-10-01
2014,4,Chemnitz,99.7857437133789,5.04,5.0,5.47,4.59,2014-10-01
2014,4,Dortmund,97.81742095947266,6.0600000000000005,5.9,6.78,5.19,2014-10-01
2014,4,Dresden,98.28507232666016,6.84,6.8,7.46,6.09,2014-10-01
2014,4,Duisburg,99.29016876220703,5.47,5.3,5.99,4.83,2014-10-01
2014,4,Düsseldorf,99.35201263427734,9.39,9.06,10.450000000000001,8.09,2014-10-01
2014,4,Erfurt,97.91205596923828,6.66,6.5200000000000005,7.37,5.88,2014-10-01
2014,4,Essen,98.87991333007812,6.22,6.0,6.86,5.39,2014-10-01
2014,4,Frankfurt am Main,98.78852081298828,11.85,11.8,13.44,10.0,2014-10-01
2014,4,Greix,98.45040893554688,9.5,9.25,11.02,7.7,2014-10-01
2014,4,Gelsenkirchen,99.82168579101562,5.11,5.03,5.5,4.6000000000000005,2014-10-01
2014,4,Hamburg,100.3666000366211,10.59,10.120000000000001,12.22,8.78,2014-10-01
2014,4,Hamm,96.6124496459961,5.4,5.26,5.96,4.86,2014-10-01
2014,4,Hannover,96.80508422851562,7.49,7.3,8.38,6.48,2014-10-01
2014,4,Karlsruhe,98.2418441772461,8.790000000000001,8.77,9.57,7.97,2014-10-01
2014,4,Kiel,98.69816589355469,7.2,7.0200000000000005,8.0,6.140000000000001,2014-10-01
2014,4,Köln,98.41494750976562,9.77,9.620000000000001,11.0,8.33,2014-10-01
2014,4,Leipzig,94.17286682128906,5.65,5.5,6.2,4.93,2014-10-01
2014,4,Lübeck,97.71724700927734,7.1000000000000005,7.0,8.0,6.07,2014-10-01
2014,4,Mönchengladbach,99.0298080444336,5.94,5.8100000000000005,6.45,5.2700000000000005,2014-10-01
2014,4,Mannheim,97.09910583496094,8.120000000000001,7.82,9.0,7.0,2014-10-01
2014,4,Kreis Mettmann,98.79708862304688,7.15,7.13,8.0,6.19,2014-10-01
2014,4,München,97.2804946899414,14.63,14.31,16.330000000000002,12.75,2014-10-01
2014,4,Münster,98.37638854980469,8.88,8.71,10.0,7.5,2014-10-01
2014,4,Nürnberg,97.21047973632812,8.28,8.01,9.13,7.26,2014-10-01
2014,4,Potsdam,99.43280029296875,8.38,8.46,9.5,7.34,2014-10-01
2014,4,Rhein-Erft-Kreis,98.38640594482422,7.49,7.44,8.49,6.4,2014-10-01
2014,4,Stuttgart,99.51555633544922,10.73,10.4,12.0,9.28,2014-10-01
2014,4,Wiesbaden,99.45404815673828,9.370000000000001,9.15,10.09,8.27,2014-10-01
2014,4,Wuppertal,99.51690673828125,5.75,5.5600000000000005,6.21,5.1000000000000005,2014-10-01
2015,1,Aachen,99.28971099853516,8.06,7.97,9.05,6.98,2015-01-01
2015,1,Augsburg,96.48577117919922,8.18,8.0,8.85,7.43,2015-01-01
2015,1,Berlin,98.8351821899414,8.69,8.49,10.0,7.0,2015-01-01
2015,1,Bielefeld,98.22498321533203,6.33,6.17,6.95,5.46,2015-01-01
2015,1,Bocholt,97.14302825927734,6.47,6.15,6.44,5.6000000000000005,2015-01-01
2015,1,Bochum,98.50603485107422,6.0,5.79,6.5,5.4,2015-01-01
2015,1,Bonn,99.7754135131836,9.07,8.9,10.0,7.890000000000001,2015-01-01
2015,1,Braunschweig,97.02144622802734,7.2,6.86,8.17,6.0,2015-01-01
2015,1,Bremen,98.96537017822266,7.25,7.0,8.24,5.96,2015-01-01
2015,1,Chemnitz,100.00828552246094,5.08,5.0,5.45,4.63,2015-01-01
2015,1,Dortmund,98.53343963623047,6.13,5.92,6.8500000000000005,5.25,2015-01-01
2015,1,Dresden,98.57770538330078,6.9,6.8,7.5,6.17,2015-01-01
2015,1,Duisburg,98.89739227294922,5.48,5.32,5.99,4.8100000000000005,2015-01-01
2015,1,Düsseldorf,99.10340118408203,9.370000000000001,9.02,10.42,8.040000000000001,2015-01-01
2015,1,Erfurt,97.79817962646484,6.62,6.5,7.17,5.91,2015-01-01
2015,1,Essen,98.5516586303711,6.23,6.0,6.84,5.37,2015-01-01
2015,1,Frankfurt am Main,99.73280334472656,12.01,11.81,13.75,10.0,2015-01-01
2015,1,Greix,99.1143798828125,9.55,9.3,11.09,7.79,2015-01-01
2015,1,Gelsenkirchen,99.22016143798828,5.11,5.0,5.5,4.64,2015-01-01
2015,1,Hamburg,99.97083282470703,10.6,10.23,12.38,8.89,2015-01-01
2015,1,Hamm,101.34376525878906,5.69,5.5,6.19,5.0,2015-01-01
2015,1,Hannover,99.09806060791016,7.67,7.41,8.55,6.61,2015-01-01
2015,1,Karlsruhe,98.71852111816406,9.03,8.950000000000001,10.0,7.88,2015-01-01
2015,1,Kiel,98.4429702758789,7.24,7.17,8.22,6.0,2015-01-01
2015,1,Köln,99.33641052246094,9.91,9.88,11.14,8.49,2015-01-01
2015,1,Leipzig,97.61611938476562,5.84,5.6000000000000005,6.51,5.0,2015-01-01
2015,1,Lübeck,97.79740905761719,7.05,6.83,7.97,6.04,2015-01-01
2015,1,Mönchengladbach,99.80016326904297,6.01,5.86,6.58,5.2700000000000005,2015-01-01
2015,1,Mannheim,98.84671020507812,8.32,7.95,9.17,7.140000000000001,2015-01-01
2015,1,Kreis Mettmann,99.12602996826172,7.15,7.11,8.0,6.12,2015-01-01
2015,1,München,100.38980102539062,14.99,14.51,16.5,13.0,2015-01-01
2015,1,Münster,98.5092544555664,8.870000000000001,8.65,10.0,7.640000000000001,2015-01-01
2015,1,Nürnberg,98.52355194091797,8.47,8.21,9.48,7.37,2015-01-01
2015,1,Potsdam,98.73599243164062,8.36,8.47,9.5,7.2,2015-01-01
2015,1,Rhein-Erft-Kreis,98.55154418945312,7.53,7.41,8.370000000000001,6.54,2015-01-01
2015,1,Stuttgart,99.39752960205078,10.81,10.700000000000001,12.19,9.28,2015-01-01
2015,1,Wiesbaden,99.53903198242188,9.290000000000001,9.05,10.0,8.19,2015-01-01
2015,1,Wuppertal,99.77326202392578,5.7700000000000005,5.6000000000000005,6.25,5.09,2015-01-01
2015,1,Aachen,98.79621124267578,7.99,7.78,9.0,6.88,2015-01-01
2015,1,Augsburg,97.34290313720703,8.27,8.19,9.120000000000001,7.28,2015-01-01
2015,1,Berlin,99.80979919433594,8.75,8.5,10.0,7.0200000000000005,2015-01-01
2015,1,Bielefeld,99.10581970214844,6.5200000000000005,6.33,7.32,5.6000000000000005,2015-01-01
2015,1,Bocholt,100.11150360107422,6.82,6.390000000000001,8.32,5.82,2015-01-01
2015,1,Bochum,99.9570541381836,6.08,5.87,6.6000000000000005,5.38,2015-01-01
2015,1,Bonn,97.85926818847656,8.98,8.72,10.0,7.8,2015-01-01
2015,1,Braunschweig,99.06034088134766,7.47,7.11,8.41,6.28,2015-01-01
2015,1,Bremen,97.93109893798828,7.2,7.0,8.33,5.83,2015-01-01
2015,1,Chemnitz,100.01498413085938,5.05,5.0,5.5,4.58,2015-01-01
2015,1,Dortmund,98.7254409790039,6.16,6.0,6.98,5.25,2015-01-01
2015,1,Dresden,100.18673706054688,6.95,6.890000000000001,7.5,6.19,2015-01-01
2015,1,Duisburg,99.98204803466797,5.5200000000000005,5.38,6.0,4.94,2015-01-01
2015,1,Düsseldorf,99.73370361328125,9.41,9.14,10.36,8.1,2015-01-01
2015,1,Erfurt,98.25083923339844,6.75,6.67,7.48,6.0,2015-01-01
2015,1,Essen,100.0211410522461,6.36,6.11,7.03,5.48,2015-01-01
2015,1,Frankfurt am Main,99.74385070800781,12.08,11.84,13.790000000000001,10.05,2015-01-01
2015,1,Greix,99.4529037475586,9.58,9.33,11.13,7.82,2015-01-01
2015,1,Gelsenkirchen,100.7869873046875,5.21,5.07,5.5200000000000005,4.72,2015-01-01
2015,1,Hamburg,100.53050994873047,10.57,10.18,12.22,8.91,2015-01-01
2015,1,Hamm,100.04938507080078,5.65,5.48,6.08,5.0,2015-01-01
2015,1,Hannover,98.00032043457031,7.5600000000000005,7.36,8.32,6.51,2015-01-01
2015,1,Karlsruhe,96.1371841430664,8.78,8.56,9.64,7.76,2015-01-01
2015,1,Kiel,99.15677642822266,7.11,7.0,8.0,5.9,2015-01-01
2015,1,Köln,99.6461181640625,9.99,10.0,11.14,8.53,2015-01-01
2015,1,Leipzig,98.11659240722656,6.0200000000000005,5.7700000000000005,6.8,5.09,2015-01-01
2015,1,Lübeck,98.54548645019531,7.13,6.94,7.92,6.23,2015-01-01
2015,1,Mönchengladbach,100.54556274414062,6.04,5.96,6.5600000000000005,5.4,2015-01-01
2015,1,Mannheim,97.35111236572266,8.17,7.86,9.01,7.0,2015-01-01
2015,1,Kreis Mettmann,99.7126693725586,7.24,7.24,8.07,6.390000000000001,2015-01-01
2015,1,München,99.10308074951172,14.91,14.51,16.47,12.97,2015-01-01
2015,1,Münster,99.85997009277344,9.13,9.0,10.53,7.69,2015-01-01
2015,1,Nürnberg,98.79939270019531,8.36,8.16,9.17,7.3,2015-01-01
2015,1,Potsdam,100.58619689941406,8.46,8.5,9.5,7.32,2015-01-01
2015,1,Rhein-Erft-Kreis,98.6967544555664,7.48,7.41,8.5,6.44,2015-01-01
2015,1,Stuttgart,99.86167907714844,10.83,10.49,12.26,9.38,2015-01-01
2015,1,Wiesbaden,99.2512435913086,9.39,9.17,10.200000000000001,8.3,2015-01-01
2015,1,Wuppertal,100.3175277709961,5.79,5.6000000000000005,6.25,5.11,2015-01-01
2015,1,Aachen,100.79307556152344,8.08,7.95,9.0,7.0600000000000005,2015-01-01
2015,1,Augsburg,98.17509460449219,8.45,8.28,9.34,7.5,2015-01-01
2015,1,Berlin,100.62752532958984,8.8,8.51,10.03,7.140000000000001,2015-01-01
2015,1,Bielefeld,99.81396484375,6.46,6.25,7.15,5.62,2015-01-01
2015,1,Bocholt,97.23978424072266,6.67,6.5600000000000005,7.59,5.62,2015-01-01
2015,1,Bochum,99.47234344482422,5.92,5.71,6.41,5.32,2015-01-01
2015,1,Bonn,99.04962921142578,8.950000000000001,8.72,10.0,7.8,2015-01-01
2015,1,Braunschweig,98.6427993774414,7.28,7.01,8.07,6.16,2015-01-01
2015,1,Bremen,98.36442565917969,7.2700000000000005,7.0,8.43,5.9,2015-01-01
2015,1,Chemnitz,100.53587341308594,5.1000000000000005,5.0600000000000005,5.5,4.7,2015-01-01
2015,1,Dortmund,99.76422882080078,6.18,6.0,6.8500000000000005,5.28,2015-01-01
2015,1,Dresden,99.48213958740234,6.94,6.86,7.5200000000000005,6.16,2015-01-01
2015,1,Duisburg,99.81487274169922,5.46,5.3100000000000005,5.93,4.8100000000000005,2015-01-01
2015,1,Düsseldorf,99.32796478271484,9.34,9.07,10.200000000000001,8.11,2015-01-01
2015,1,Erfurt,99.94688415527344,6.74,6.55,7.33,6.0,2015-01-01
2015,1,Essen,100.0527114868164,6.3,6.0,6.99,5.44,2015-01-01
2015,1,Frankfurt am Main,99.51343536376953,11.98,11.83,13.64,10.0,2015-01-01
2015,1,Greix,99.9609603881836,9.63,9.38,11.19,7.86,2015-01-01
2015,1,Gelsenkirchen,100.53026580810547,5.16,5.0,5.5,4.63,2015-01-01
2015,1,Hamburg,100.71025848388672,10.63,10.31,12.36,8.91,2015-01-01
2015,1,Hamm,99.92223358154297,5.63,5.51,6.07,5.04,2015-01-01
2015,1,Hannover,99.66207122802734,7.68,7.5,8.5,6.6000000000000005,2015-01-01
2015,1,Karlsruhe,100.45149993896484,8.96,8.74,9.9,7.97,2015-01-01
2015,1,Kiel,99.31282043457031,7.22,7.05,8.0,6.24,2015-01-01
2015,1,Köln,99.27143096923828,9.93,9.84,11.21,8.4,2015-01-01
2015,1,Leipzig,98.90802001953125,5.91,5.66,6.54,5.0,2015-01-01
2015,1,Lübeck,100.69904327392578,7.15,6.95,7.88,6.140000000000001,2015-01-01
2015,1,Mönchengladbach,99.90596771240234,5.95,5.9,6.3500000000000005,5.33,2015-01-01
2015,1,Mannheim,100.71410369873047,8.48,8.23,9.42,7.29,2015-01-01
2015,1,Kreis Mettmann,99.75389099121094,7.22,7.21,8.06,6.3100000000000005,2015-01-01
2015,1,München,101.13745880126953,15.19,14.65,16.67,13.42,2015-01-01
2015,1,Münster,100.71905517578125,9.040000000000001,8.73,10.24,7.74,2015-01-01
2015,1,Nürnberg,99.85836029052734,8.56,8.42,9.38,7.5,2015-01-01
2015,1,Potsdam,101.61695861816406,8.71,8.790000000000001,10.0,7.48,2015-01-01
2015,1,Rhein-Erft-Kreis,99.85675811767578,7.5600000000000005,7.5200000000000005,8.44,6.6000000000000005,2015-01-01
2015,1,Stuttgart,98.75769805908203,10.78,10.5,12.36,9.07,2015-01-01
2015,1,Wiesbaden,100.44520568847656,9.46,9.24,10.290000000000001,8.33,2015-01-01
2015,1,Wuppertal,99.18392181396484,5.73,5.6000000000000005,6.140000000000001,5.07,2015-01-01
2015,1,Aachen,99.70036315917969,8.040000000000001,7.86,9.0,6.97,2015-01-01
2015,1,Augsburg,97.28823852539062,8.3,8.11,9.120000000000001,7.43,2015-01-01
2015,1,Berlin,99.75884246826172,8.74,8.5,10.0,7.0200000000000005,2015-01-01
2015,1,Bielefeld,98.99723052978516,6.44,6.25,7.0600000000000005,5.5600000000000005,2015-01-01
2015,1,Bocholt,98.18106079101562,6.65,6.28,7.5,5.74,2015-01-01
2015,1,Bochum,99.32233428955078,6.01,5.8,6.5,5.38,2015-01-01
2015,1,Bonn,98.9184799194336,9.0,8.77,10.0,7.83,2015-01-01
2015,1,Braunschweig,98.20305633544922,7.32,7.0,8.25,6.15,2015-01-01
2015,1,Bremen,98.4316635131836,7.24,7.0,8.33,5.9,2015-01-01
2015,1,Chemnitz,100.14602661132812,5.07,5.0,5.5,4.63,2015-01-01
2015,1,Dortmund,99.00425720214844,6.16,6.0,6.890000000000001,5.26,2015-01-01
2015,1,Dresden,99.4572982788086,6.93,6.8500000000000005,7.5,6.18,2015-01-01
2015,1,Duisburg,99.54206085205078,5.49,5.34,5.96,4.84,2015-01-01
2015,1,Düsseldorf,99.39917755126953,9.370000000000001,9.07,10.35,8.08,2015-01-01
2015,1,Erfurt,98.61414337158203,6.7,6.5600000000000005,7.3100000000000005,6.0,2015-01-01
2015,1,Essen,99.4990005493164,6.3,6.01,6.99,5.42,2015-01-01
2015,1,Frankfurt am Main,99.66434478759766,12.02,11.82,13.75,10.0,2015-01-01
2015,1,Greix,99.5301284790039,9.61,9.35,11.14,7.79,2015-01-01
2015,1,Gelsenkirchen,100.19080352783203,5.16,5.0,5.5,4.68,2015-01-01
2015,1,Hamburg,100.44496154785156,10.6,10.25,12.33,8.9,2015-01-01
2015,1,Hamm,100.49752044677734,5.66,5.5,6.140000000000001,5.0,2015-01-01
2015,1,Hannover,98.84071350097656,7.63,7.4,8.5,6.55,2015-01-01
2015,1,Karlsruhe,98.29071044921875,8.92,8.75,9.9,7.87,2015-01-01
2015,1,Kiel,99.0090560913086,7.18,7.05,8.06,6.0200000000000005,2015-01-01
2015,1,Köln,99.4535903930664,9.94,9.88,11.17,8.5,2015-01-01
2015,1,Leipzig,98.21792602539062,5.93,5.69,6.63,5.0,2015-01-01
2015,1,Lübeck,99.00333404541016,7.11,6.9,7.9,6.11,2015-01-01
2015,1,Mönchengladbach,100.07836151123047,6.0,5.9,6.5,5.33,2015-01-01
2015,1,Mannheim,98.9702377319336,8.32,8.0,9.19,7.140000000000001,2015-01-01
2015,1,Kreis Mettmann,99.55006408691406,7.2,7.17,8.02,6.29,2015-01-01
2015,1,München,100.17880249023438,15.02,14.55,16.52,13.07,2015-01-01
2015,1,Münster,99.7132339477539,9.01,8.77,10.3,7.67,2015-01-01
2015,1,Nürnberg,99.044189453125,8.46,8.25,9.33,7.41,2015-01-01
2015,1,Potsdam,100.21649169921875,8.49,8.5,9.57,7.28,2015-01-01
2015,1,Rhein-Erft-Kreis,98.98636627197266,7.53,7.44,8.43,6.53,2015-01-01
2015,1,Stuttgart,99.36331176757812,10.81,10.59,12.27,9.25,2015-01-01
2015,1,Wiesbaden,99.67028045654297,9.38,9.15,10.18,8.28,2015-01-01
2015,1,Wuppertal,99.75872039794922,5.7700000000000005,5.6000000000000005,6.22,5.1000000000000005,2015-01-01
2015,2,Aachen,99.73577117919922,8.13,8.0,9.200000000000001,6.99,2015-04-01
2015,2,Augsburg,100.03137969970703,8.57,8.46,9.25,7.6000000000000005,2015-04-01
2015,2,Berlin,100.1588134765625,8.700000000000001,8.45,10.0,7.0200000000000005,2015-04-01
2015,2,Bielefeld,100.59117126464844,6.53,6.45,7.2,5.68,2015-04-01
2015,2,Bocholt,102.55146026611328,6.91,6.69,7.75,6.03,2015-04-01
2015,2,Bochum,98.93006896972656,5.89,5.71,6.33,5.3,2015-04-01
2015,2,Bonn,101.3093490600586,9.23,9.02,10.27,8.0,2015-04-01
2015,2,Braunschweig,99.0585708618164,7.36,7.0,8.51,6.1000000000000005,2015-04-01
2015,2,Bremen,99.43628692626953,7.42,7.2,8.57,6.1000000000000005,2015-04-01
2015,2,Chemnitz,100.43401336669922,5.1000000000000005,5.07,5.5,4.74,2015-04-01
2015,2,Dortmund,98.65496826171875,6.0600000000000005,5.97,6.67,5.2,2015-04-01
2015,2,Dresden,99.05828094482422,6.87,6.7700000000000005,7.48,6.2,2015-04-01
2015,2,Duisburg,100.4872055053711,5.48,5.3500000000000005,5.92,4.9,2015-04-01
2015,2,Düsseldorf,99.71190643310547,9.41,9.11,10.41,8.18,2015-04-01
2015,2,Erfurt,98.25932312011719,6.79,6.8100000000000005,7.41,6.0,2015-04-01
2015,2,Essen,100.16397857666016,6.3500000000000005,6.07,7.03,5.45,2015-04-01
2015,2,Frankfurt am Main,100.25847625732422,12.18,11.94,13.82,10.01,2015-04-01
2015,2,Greix,99.8177719116211,9.620000000000001,9.370000000000001,11.17,7.8500000000000005,2015-04-01
2015,2,Gelsenkirchen,99.50083923339844,5.11,5.0,5.47,4.54,2015-04-01
2015,2,Hamburg,100.2872543334961,10.540000000000001,10.16,12.16,8.81,2015-04-01
2015,2,Hamm,99.98825073242188,5.6000000000000005,5.5,5.98,4.83,2015-04-01
2015,2,Hannover,99.86270904541016,7.67,7.51,8.5,6.49,2015-04-01
2015,2,Karlsruhe,99.35921478271484,9.040000000000001,8.8,10.0,7.86,2015-04-01
2015,2,Kiel,99.36087799072266,7.11,7.01,8.0,6.03,2015-04-01
2015,2,Köln,98.68829345703125,9.88,9.8,11.11,8.5,2015-04-01
2015,2,Leipzig,98.92306518554688,5.95,5.72,6.58,5.01,2015-04-01
2015,2,Lübeck,100.13184356689453,7.15,6.82,8.02,6.0,2015-04-01
2015,2,Mönchengladbach,99.17876434326172,5.95,5.8100000000000005,6.5,5.24,2015-04-01
2015,2,Mannheim,99.17951202392578,8.41,8.14,9.32,7.17,2015-04-01
2015,2,Kreis Mettmann,100.95938873291016,7.41,7.4,8.32,6.5,2015-04-01
2015,2,München,100.62965393066406,14.99,14.540000000000001,16.61,13.22,2015-04-01
2015,2,Münster,99.49530792236328,9.15,9.040000000000001,10.3,7.67,2015-04-01
2015,2,Nürnberg,99.57305145263672,8.51,8.5,9.51,7.43,2015-04-01
2015,2,Potsdam,97.33273315429688,8.56,8.89,10.0,7.2,2015-04-01
2015,2,Rhein-Erft-Kreis,99.58586883544922,7.58,7.5,8.57,6.47,2015-04-01
2015,2,Stuttgart,99.3067626953125,10.97,10.82,12.35,9.33,2015-04-01
2015,2,Wiesbaden,98.93848419189453,9.23,9.08,10.0,8.17,2015-04-01
2015,2,Wuppertal,100.32550811767578,5.8100000000000005,5.7,6.34,5.11,2015-04-01
2015,2,Aachen,99.85049438476562,7.94,7.72,9.06,6.67,2015-04-01
2015,2,Augsburg,99.55007934570312,8.55,8.36,9.57,7.41,2015-04-01
2015,2,Berlin,100.55013275146484,8.84,8.53,10.09,7.22,2015-04-01
2015,2,Bielefeld,99.48097229003906,6.5200000000000005,6.3,7.28,5.5600000000000005,2015-04-01
2015,2,Bocholt,100.24542999267578,6.73,6.48,7.36,5.98,2015-04-01
2015,2,Bochum,100.3475570678711,6.03,5.82,6.57,5.3,2015-04-01
2015,2,Bonn,99.5817642211914,8.97,8.89,10.0,7.890000000000001,2015-04-01
2015,2,Braunschweig,100.38882446289062,7.23,7.01,8.040000000000001,6.2,2015-04-01
2015,2,Bremen,99.98422241210938,7.48,7.21,8.67,6.11,2015-04-01
2015,2,Chemnitz,99.61495208740234,5.01,5.0,5.46,4.54,2015-04-01
2015,2,Dortmund,99.54736328125,6.08,5.87,6.73,5.19,2015-04-01
2015,2,Dresden,99.53055572509766,6.93,6.9,7.5,6.24,2015-04-01
2015,2,Duisburg,99.46472930908203,5.47,5.3,5.97,4.82,2015-04-01
2015,2,Düsseldorf,99.14923095703125,9.25,9.0,10.120000000000001,8.0,2015-04-01
2015,2,Erfurt,99.081298828125,6.71,6.69,7.49,5.83,2015-04-01
2015,2,Essen,99.95862579345703,6.34,6.09,7.04,5.5,2015-04-01
2015,2,Frankfurt am Main,98.9905776977539,11.97,11.88,13.8,9.94,2015-04-01
2015,2,Greix,99.9607162475586,9.63,9.38,11.19,7.86,2015-04-01
2015,2,Gelsenkirchen,101.29721069335938,5.2,5.03,5.62,4.62,2015-04-01
2015,2,Hamburg,100.00701141357422,10.61,10.15,12.38,8.91,2015-04-01
2015,2,Hamm,98.38658905029297,5.47,5.33,5.82,4.96,2015-04-01
2015,2,Hannover,101.14989471435547,7.76,7.53,8.64,6.66,2015-04-01
2015,2,Karlsruhe,100.18700408935547,9.15,8.86,10.36,7.8100000000000005,2015-04-01
2015,2,Kiel,99.51213836669922,7.08,6.890000000000001,7.88,6.03,2015-04-01
2015,2,Köln,100.13107299804688,9.94,9.81,11.15,8.49,2015-04-01
2015,2,Leipzig,99.92897033691406,6.0,5.78,6.63,5.12,2015-04-01
2015,2,Lübeck,101.8006362915039,7.23,6.97,8.040000000000001,6.2700000000000005,2015-04-01
2015,2,Mönchengladbach,100.1246109008789,6.0200000000000005,5.89,6.58,5.32,2015-04-01
2015,2,Mannheim,100.0029296875,8.36,8.06,9.200000000000001,7.140000000000001,2015-04-01
2015,2,Kreis Mettmann,101.12631225585938,7.3100000000000005,7.3,8.13,6.5,2015-04-01
2015,2,München,99.57194519042969,14.950000000000001,14.620000000000001,16.580000000000002,13.040000000000001,2015-04-01
2015,2,Münster,100.0971908569336,9.13,9.01,10.22,7.69,2015-04-01
2015,2,Nürnberg,101.53448486328125,8.68,8.48,9.51,7.68,2015-04-01
2015,2,Potsdam,101.8927993774414,8.57,8.5,9.92,7.5,2015-04-01
2015,2,Rhein-Erft-Kreis,99.6041488647461,7.63,7.5600000000000005,8.5,6.8,2015-04-01
2015,2,Stuttgart,100.10749816894531,11.11,10.99,12.24,9.78,2015-04-01
2015,2,Wiesbaden,99.64482116699219,9.44,9.17,10.21,8.25,2015-04-01
2015,2,Wuppertal,99.74740600585938,5.7700000000000005,5.5600000000000005,6.16,5.12,2015-04-01
2015,2,Aachen,98.99828338623047,7.930000000000001,7.7700000000000005,9.06,6.55,2015-04-01
2015,2,Augsburg,100.66291046142578,8.700000000000001,8.5,9.450000000000001,7.7,2015-04-01
2015,2,Berlin,99.62600708007812,8.67,8.33,10.0,7.0,2015-04-01
2015,2,Bielefeld,100.44264221191406,6.67,6.43,7.51,5.72,2015-04-01
2015,2,Bocholt,100.38414764404297,6.57,6.36,6.88,5.74,2015-04-01
2015,2,Bochum,99.29571533203125,5.98,5.82,6.55,5.28,2015-04-01
2015,2,Bonn,100.45982360839844,9.07,8.83,10.0,7.95,2015-04-01
2015,2,Braunschweig,100.18185424804688,7.3500000000000005,7.0,8.48,6.04,2015-04-01
2015,2,Bremen,98.88653564453125,7.3500000000000005,7.17,8.5,6.0600000000000005,2015-04-01
2015,2,Chemnitz,99.9273452758789,5.0600000000000005,5.0,5.46,4.5600000000000005,2015-04-01
2015,2,Dortmund,99.82605743408203,6.1000000000000005,5.94,6.84,5.16,2015-04-01
2015,2,Dresden,99.94347381591797,6.95,6.91,7.5200000000000005,6.2,2015-04-01
2015,2,Duisburg,101.05677032470703,5.54,5.4,6.0,4.92,2015-04-01
2015,2,Düsseldorf,100.42183685302734,9.47,9.17,10.46,8.18,2015-04-01
2015,2,Erfurt,99.15135192871094,6.74,6.76,7.47,6.0,2015-04-01
2015,2,Essen,100.15283966064453,6.3500000000000005,6.12,7.0,5.53,2015-04-01
2015,2,Frankfurt am Main,101.06468963623047,12.11,11.8,13.9,10.0,2015-04-01
2015,2,Greix,100.17634582519531,9.65,9.4,11.21,7.88,2015-04-01
2015,2,Gelsenkirchen,99.32425689697266,5.14,5.0,5.44,4.64,2015-04-01
2015,2,Hamburg,100.67964172363281,10.620000000000001,10.26,12.38,8.94,2015-04-01
2015,2,Hamm,99.10363006591797,5.39,5.36,5.88,4.8500000000000005,2015-04-01
2015,2,Hannover,99.79215240478516,7.63,7.5,8.33,6.75,2015-04-01
2015,2,Karlsruhe,100.3185806274414,9.16,8.96,10.0,8.06,2015-04-01
2015,2,Kiel,99.1904296875,7.2,7.03,7.930000000000001,6.2,2015-04-01
2015,2,Köln,99.733642578125,9.88,9.82,11.02,8.56,2015-04-01
2015,2,Leipzig,100.1355972290039,6.1000000000000005,5.86,6.8,5.17,2015-04-01
2015,2,Lübeck,99.40478515625,6.98,6.82,8.0,6.0,2015-04-01
2015,2,Mönchengladbach,100.64761352539062,6.09,5.97,6.55,5.4,2015-04-01
2015,2,Mannheim,100.13704681396484,8.370000000000001,8.02,9.290000000000001,7.23,2015-04-01
2015,2,Kreis Mettmann,100.00146484375,7.22,7.1000000000000005,8.11,6.23,2015-04-01
2015,2,München,101.71464538574219,15.200000000000001,14.84,16.87,13.02,2015-04-01
2015,2,Münster,99.283935546875,8.94,8.77,10.24,7.53,2015-04-01
2015,2,Nürnberg,100.5379409790039,8.56,8.39,9.46,7.55,2015-04-01
2015,2,Potsdam,98.21807098388672,8.290000000000001,8.5,9.6,7.01,2015-04-01
2015,2,Rhein-Erft-Kreis,100.19078063964844,7.58,7.5600000000000005,8.5,6.57,2015-04-01
2015,2,Stuttgart,99.7929458618164,11.09,10.88,12.5,9.55,2015-04-01
2015,2,Wiesbaden,100.31855773925781,9.52,9.26,10.450000000000001,8.31,2015-04-01
2015,2,Wuppertal,99.35881805419922,5.75,5.63,6.15,5.08,2015-04-01
2015,2,Aachen,99.49349975585938,7.99,7.8100000000000005,9.07,6.75,2015-04-01
